direccion,barrio,comuna,mas_info,materiales,longitude,latitude
Nueva York 3824,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.5097034184005,-34.59898044278657
Nueva York 4158,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51326227638123,-34.60116552504213
Nueva York 4554,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.518193333645264,-34.604200254418494
Nueva York 4845,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52186116738256,-34.606373082592306
Nueva York 5011,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.524614145612105,-34.60821828724114
Nueva York 5157,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52650426402167,-34.60950750924834
Obispo San Alberto 3464,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.513088691142414,-34.586717399225485
Obispo San Alberto 3555,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.514650950713786,-34.58755880549254
Obispo San Alberto 3740,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51712812425458,-34.5892016518962
Pareja 3795,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51064401443779,-34.59722880126469
Pareja 4019,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.513188750316345,-34.59878207730213
Pareja 4376,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.517191912127636,-34.60135803683978
Pareja 4483,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.518565473109405,-34.60211274357078
Pareja 4895,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52392800084214,-34.60542835479941
Quevedo 3268,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51730128979872,-34.612701263133836
San Martin Av. 6396,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50508532569506,-34.594007675281524
San Martin Av. 6707,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50884137140367,-34.59239089057458
San Martin Av. 7029,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51286080204403,-34.591045086591244
San Martin Av. 7188,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51515909285109,-34.590523459114216
San Nicolas 4760,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51331714047997,-34.59229360046526
Sanabria 4580,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.5187618621032,-34.598102290890196
Sanabria 4653,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51923624823794,-34.597451664257136
Segurola 2808,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.509264237224954,-34.61080999846429
Segurola Av. 3118,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.511414160092464,-34.608041027519896
Simbron 3993,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.506619293364864,-34.60530840873787
Simbron 4295,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50956191801418,-34.60712637361304
Simbron 4473,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51226874593019,-34.60886553806106
Simbron 4661,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51474198849419,-34.61045301186566
Simbron 4757,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51587301189183,-34.6112275911415
Simbron 5041,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51874221700661,-34.613174046333086
Simbron 5247,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52115739435473,-34.61554927944279
"Solano Lopez, F., Mariscal 3256",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50024004109126,-34.59640818152982
"Solano Lopez, F., Mariscal 3494",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50343004602796,-34.598384872302255
"Solano Lopez, F., Mariscal 3660",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.505730770605254,-34.59975872808889
"Solano Lopez, F., Mariscal 3771",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.507116494978916,-34.60056923416026
Tinogasta 3984,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50458274955313,-34.60586366463778
Tinogasta 4258,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.507321367450466,-34.60748986070195
Tinogasta 4422,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.509183344175405,-34.60860395597333
Tinogasta 4586,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.511329369673234,-34.60991398147786
Tinogasta 4796,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51412694474245,-34.61162431700087
Tinogasta 4808,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.514503914236684,-34.61185236881503
Tinogasta 5146,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.519046981379034,-34.615278876010144
Vallejos 3330,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.506483943420214,-34.591387616238016
Vallejos 4078,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.515404471861615,-34.59688971280633
Vallejos 4347,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51892604135451,-34.59896598376534
Vallejos 4525,Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52125810466503,-34.60041134991033
"Varela, Jose Pedro 3848",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50600091760454,-34.603693378977134
"Varela, Jose Pedro 4164",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.50915721441778,-34.60564826543434
"Varela, Jose Pedro 4324",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.510778792905484,-34.60665970509459
"Varela, Jose Pedro 4520",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51356214198089,-34.608442254862666
"Varela, Jose Pedro 4666",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51546850019257,-34.609664457174695
"Varela, Jose Pedro 4920",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.51863785798486,-34.61169758574622
"Varela, Jose Pedro 5110",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52066583959782,-34.613388946517226
"Varela, Jose Pedro 5248",Villa Devoto,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.52211989407833,-34.61467947973205
"Magari?os Cervantes, A. 2610",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.476224321400665,-34.61156778066381
"Magari?os Cervantes, A. 2221",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471662828704254,-34.609075145724695
"Magari?os Cervantes, A. 1969",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46831803976517,-34.60752095415531
"Magari?os Cervantes, A. 1799",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46586472486285,-34.60647288436663
"Magari?os Cervantes, A. 1585",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.463253888823616,-34.6053606733074
"Magari?os Cervantes, A. 1330",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46059562773169,-34.60431175327726
Boyac? 1775,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46892112177351,-34.609806965106536
Alvarez Jonte 1847,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46959698274735,-34.60231876377096
Alvarez Jonte 2040,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47222643575028,-34.60426473770509
Alvarez Jonte Av. 2313,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47542387526297,-34.60611695031626
Alvarez Jonte Av. 2513,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.477878199264445,-34.60738693715354
"Artigas, Jose Gervasio, Gral. 2053",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47671707146805,-34.60814257566345
Camarones 1524,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46314987163158,-34.60406391436478
Camarones 1652,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.464860070712774,-34.6047402663465
Camarones 1850,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46737880940163,-34.60587011684907
Camarones 2150,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47140742798088,-34.60761353010067
Camarones 2558,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47627453418781,-34.61016643318889
Condarco 1456,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47450895560575,-34.61559357774814
"Diaz, Cesar, Gral. 1848",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46586471104775,-34.60791758004807
"Diaz, Cesar, Gral. 2246",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47095460713125,-34.61022531152783
"Diaz, Cesar, Gral. 2524",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47435522521739,-34.61201854234356
"Escalada De San Martin, R. 2259",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47036655024013,-34.61123253868555
"Escalada De San Martin, R. 2441",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.472480622127534,-34.612349024534474
"Escalada De San Martin, R. 2661",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47521689354535,-34.613802287149355
"Figueroa, D. Apolinario, Coronel 1950",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4629828219931,-34.614188735807836
Galicia 1758,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46180037190876,-34.61109997791764
Galicia 1966,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.464276146272745,-34.612384523275466
Galicia 2160,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46693178147638,-34.613791494261555
Galicia 2328,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46889761069634,-34.614833391295626
Galicia 2518,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471044280908444,-34.61596623743161
"Garcia, Juan Agustin 1776",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.467856066599275,-34.60336206593039
"Garcia, Juan Agustin 1946",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.470269498680196,-34.60441169762838
"Garcia, Juan Agustin 2210",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47383346819268,-34.60605023245482
"Justo, Juan B. Av. 4459",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46332778879479,-34.60765075842175
"Justo, Juan B. Av. 4685",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46527597996482,-34.60955473527084
"Justo, Juan B. Av. 4963",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4686337959094,-34.61157934804404
"Justo, Juan B. Av. 5199",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4711302088445,-34.61290054031953
"Justo, Juan B. Av. 5339",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47273942081286,-34.61435613082551
"Lamas, Andres 2042",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46987496859419,-34.606370786206526
"Lamas, Andres 2384",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47249252427007,-34.60375630085025
Luis Viale 2155,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.466210417451634,-34.61473750805373
San Blas 1637,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46528981441582,-34.60352540552722
San Blas 1825,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.468020375977346,-34.604698038845484
San Blas 2065,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471212613122,-34.60606496933728
San Blas 2135,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.472060958409166,-34.60650321228204
San Blas 2373,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47480859796463,-34.60787063177924
San Blas 2633,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47805274345487,-34.60959588569604
Tres Arroyos 1865,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46402217584435,-34.61072690052686
Tres Arroyos 1977,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46541724954293,-34.61145963941739
Tres Arroyos 2247,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46873264081691,-34.61321601014695
Tres Arroyos 2459,Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471066988105775,-34.61445185115932
"Viale, Luis 1897",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46289227572283,-34.61293299399837
"Viale, Luis 2229",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46709802553726,-34.61520614518221
"Viale, Luis 2499",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.469773908207515,-34.616620959775176
"Viale, Luis 2615",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47142466207923,-34.61749339855587
"Diaz, Cesar, Gral. 2706",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47656104382739,-34.61318533552007
"Garcia, Juan Agustin 2652",Villa Gral. Mitre,11,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.479086049289435,-34.60881350960948
Escalada Av. 4551,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45261995944498,-34.678439915114815
Casta?ares Av. 4965,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.473643213355366,-34.66762247754712
Casta?ares Av. 4555,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.470694183329485,-34.66502299698689
Casta?ares Av. 4645,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47111652614209,-34.665477417330074
Ca?ada De Gomez 4547,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47802914152552,-34.68305404099428
"Batlle y Ordo?ez, Jose P.t. 6844",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48276010155068,-34.68647886722475
Albari?o 3660,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46979556637573,-34.671149136994366
"Batlle y Ordo?ez, Jose P.t. 5618",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.472801356137936,-34.67809178545592
"Batlle y Ordo?ez, Jose P.t. 6056",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47626879498593,-34.681157657580066
"Batlle y Ordo?ez, Jose P.t. 6582",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.48053699257045,-34.68448075091619
Albari?o 3486,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47175531878604,-34.669684417717015
Aquino 4631,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.468834211777065,-34.66721804396878
Aquino 5437,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.475221002129885,-34.673137305078626
Araujo 3313,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4710527815502,-34.667717130668
Araujo 3600,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.468352147336496,-34.669708363436776
Basualdo 3186,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47068131200869,-34.66661542163394
Beron De Astrada 5954,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.463323228503754,-34.68847546255621
Cafayate 4166,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47691779092376,-34.67835373650792
Cafayate 4332,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47552386955152,-34.67943320831958
Cafayate 4416,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4746085248388,-34.68014183618199
Cafayate 4630,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.472498306160794,-34.68177156702246
Cafayate 5051,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46765958311275,-34.68565323440211
Cafayate 5275,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4650649919976,-34.68765361004647
"Chilavert, Martiniano, Coronel 6043",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47258624996512,-34.68345397308518
Combate De San Carlos 5436,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.461411660629295,-34.68687005603288
Corvalan 3315,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47180106767701,-34.66841680310746
Corvalan 3597,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.468683958634486,-34.67083730203882
"Costamagna, Santiago 5825",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46387270562351,-34.68763536661932
"De La Torre, Lisandro 4640",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47405614944001,-34.6834264983144
"De La Torre, Lisandro 4740",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47299266743397,-34.68429614009205
"De La Torre, Lisandro 4954",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.470479125949545,-34.68624960238114
"De La Torre, Lisandro 5190",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46777320912768,-34.68831673356344
"De La Torre, Lisandro 5346",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46592484903225,-34.68975947356414
"De La Torre, Lisandro 5470",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46444858649993,-34.690965551296955
"Descalzi, Nicolas 5415",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4637356516753,-34.68239451243159
Escalada Av. 2796,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47103481309978,-34.66398275289846
Escalada Av. 2852,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471392084121646,-34.66365769255078
"Fernandez De La Cruz, F., Gral. Av. 4781",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46090074596905,-34.67464276838787
"Fernandez De La Cruz, F., Gral. Av. 4800",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46092922343169,-34.67493030641272
"Fernandez De La Cruz, F., Gral. Av. 5000",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46305380032967,-34.67677850332837
"Fernandez De La Cruz, F., Gral. Av. 5095",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.463840918328216,-34.67708950238298
"Fernandez De La Cruz, F., Gral. Av. 5925",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47095415835091,-34.683425802342825
Fonrouge 3735,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.473470550474836,-34.67221994696461
"Garcia, Pedro A. Cnel 5889",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.467725538348766,-34.684697096787836
"Garcia, Pedro A.,cnel. 5660",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46739627350579,-34.682477401238046
Guamini 4648,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.480253132660216,-34.68505743849518
Guardia Nacional 3300,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46870864459883,-34.66687718712653
"Guerrico, Martin Ctte 5415",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.45966108698563,-34.68550590644474
"Guerrico, Martin Ctte 5581",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4594956756913,-34.68720823744646
Hudson 4306,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47711880911012,-34.680228019363405
Hudson 4606,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.473851941096726,-34.68274836404347
Larraya 4096,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47055464153777,-34.675709195377124
Larrazabal 4010,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47252425989491,-34.67607412475636
Larrazabal Av. 4651,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46428229464286,-34.68149298667873
Larrazabal Av. 5051,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.459950109615356,-34.68471635892325
"Leguizamon, Martiniano 4475",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.4735391086214,-34.67999325234753
"Leguizamon, Martiniano 4649",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.471609007016575,-34.68148176627176
Miralla 3595,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47135983979659,-34.671306272902726
Miralla 3821,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.469027315976206,-34.673140685645514
Mozart 2340,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46891947447547,-34.65961341952459
Murguiondo 4055,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47727288367843,-34.67578582963544
Murguiondo 4297,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47476899158998,-34.67771331368747
Murguiondo 4315,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.474480763727975,-34.67794209713641
Murguiondo 4575,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.47180302478567,-34.68004377110435
Murguiondo 4751,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.469921760803295,-34.68150039333452
"Olascoaga, Manuel Jose. Cnel 5003",Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.46601763578319,-34.68374942509424
Oliden 4005,Villa Lugano,8,Los materiales deben estar lim,Papel / Cartón / Plástico / Metal / Vidrio,-58.476529558517655,-34.67477476675027
