"direccion","barrio","comuna","mas_info","materiales","longitude","latitude"
"SAN JOSE DE CALASANZ 280","","","","","-58,43796175776721","-34,62231832009532"
"SAN JOSE DE CALASANZ 308","","","","","-58,4378147808127","-34,62275740935525"
"SAN JOSE DE CALASANZ 432","","","","","-58,43766503987093","-34,623768135557555"
"SAN JOSE DE CALASANZ 530","","","","","-58,43765174132066","-34,6250371965333"
"SAN JOSE DE CALASANZ 638","","","","","-58,437525895182496","-34,62663124953887"
"SAN JOSE DE CALASANZ 760","","","","","-58,43723991789884","-34,6279325284384"
"SAN LUIS 3336","","","","","-58,41279097405105","-34,59929094202372"
"SAN LUIS 3452","","","","","-58,41422660299623","-34,59936544734871"
"SAN PEDRITO 1084","","","","","-58,460994510237676","-34,64265262912025"
"SAN PEDRITO 1125","","","","","-58,46037762170777","-34,64328423166546"
"SAN PEDRITO 1271","","","","","-58,458971072012325","-34,644536886146234"
"SAN PEDRITO 1315","","","","","-58,458417031692626","-34,64504909172606"
"SAN PEDRITO 1421","","","","","-58,45749808435068","-34,64589656785556"
"SAN PEDRITO 1421","","","","","-58,45749808435068","-34,64589656785556"
"SAN PEDRITO 1515","","","","","-58,456825838240015","-34,64651679038711"
"SAN PEDRITO 1519","","","","","-58,456788239576234","-34,646551469410326"
"SAN PEDRITO 1551","","","","","-58,45648748026437","-34,64682895159502"
"SAN PEDRITO 2661","","","","","-58,44321933437378","-34,65733276646885"
"SAN PEDRITO 2735","","","","","-58,44243747286944","-34,65795689836894"
"SAN SEBASTIAN 455","","","","","-58,43432900617781","-34,611833281477075"
"SANCHEZ DE BUSTAMANTE 142","","","","","-58,41472641046589","-34,6079524839678"
"SANCHEZ DE BUSTAMANTE 230","","","","","-58,414883003222215","-34,60664517455115"
"SANCHEZ DE BUSTAMANTE 384","","","","","-58,414829676142354","-34,60515431829171"
"SANCHEZ DE BUSTAMANTE 440","","","","","-58,41469770575847","-34,604588190556946"
"SANCHEZ DE BUSTAMANTE 440","","","","","-58,41469770575847","-34,604588190556946"
"SANCHEZ DE BUSTAMANTE 548","","","","","-58,41447279344049","-34,603442545582986"
"SANCHEZ DE BUSTAMANTE 610","","","","","-58,41435245344014","-34,602754230690785"
"SANCHEZ DE BUSTAMANTE 768","","","","","-58,41413130153034","-34,60152921754347"
"SANCHEZ DE BUSTAMANTE 876","","","","","-58,413859362018236","-34,60026822496693"
"SANCHEZ DE BUSTAMANTE 928","","","","","-58,41370445336629","-34,59959494956099"
"SANCHEZ DE BUSTAMANTE 1036","","","","","-58,41350591790355","-34,5987329482444"
"SANCHEZ DE BUSTAMANTE 1036","","","","","-58,41350591790355","-34,5987329482444"
"SANCHEZ DE BUSTAMANTE 16","","","","","-58,41448930201978","-34,610528654046114"
"SANCHEZ DE BUSTAMANTE 64","","","","","-58,41454552436994","-34,60986928936162"
"SANCHEZ DE LORIA 1311","","","","","-58,41212122696891","-34,62517796820435"
"SANCHEZ DE LORIA 1381","","","","","-58,412072092043196","-34,62615486566768"
"SANCHEZ DE LORIA 1459","","","","","-58,41201501702821","-34,62719093174081"
"SANCHEZ DE LORIA 1547","","","","","-58,41195059165231","-34,62832060564043"
"SANCHEZ DE LORIA 1595","","","","","-58,41191386775207","-34,6290811880996"
"SANCHEZ DE LORIA 1621","","","","","-58,41188407554254","-34,62956496691078"
"SANCHEZ DE LORIA 1755","","","","","-58,41177533966183","-34,63102582303106"
"SANCHEZ DE LORIA 1803","","","","","-58,41167717771566","-34,631875263159216"
"SANCHEZ DE LORIA 1997","","","","","-58,4111009860387","-34,634105389425486"
"SANCHEZ DE LORIA AV. 2029","","","","","-58,41088442076763","-34,63472022432806"
"SANCHEZ DE LORIA AV. 2162","","","","","-58,41046695056515","-34,635810327395504"
"SANCHEZ DE LORIA AV. 2206","","","","","-58,41066986733676","-34,6364618835124"
"SANCHEZ DE LORIA AV. 2322","","","","","-58,41092406082654","-34,63726951631634"
"SANCHEZ DE LORIA 81","","","","","-58,41416997930811","-34,611391222807214"
"SANCHEZ DE LORIA 123","","","","","-58,41389231739502","-34,61189691991252"
"SANCHEZ DE LORIA 291","","","","","-58,41313113787031","-34,613519919162464"
"SANCHEZ DE LORIA 349","","","","","-58,413075188996075","-34,61369218495869"
"SANCHEZ DE LORIA 449","","","","","-58,412901157804875","-34,614883466929165"
"SANCHEZ DE LORIA 449","","","","","-58,412901157804875","-34,614883466929165"
"SANCHEZ DE LORIA 523","","","","","-58,4128533934696","-34,615770216464405"
"SANCHEZ DE LORIA 572","","","","","-58,4127258649707","-34,61631159348851"
"SANCHEZ DE LORIA 667","","","","","-58,41277938446003","-34,61746424745142"
"SANCHEZ DE LORIA 709","","","","","-58,41274678009181","-34,618266238992874"
"SANCHEZ DE LORIA 881","","","","","-58,41262530980333","-34,62041812929621"
"SANCHEZ DE LORIA 941","","","","","-58,41256526724853","-34,62112838279481"
"SANCHEZ DE LORIA 1021","","","","","-58,41229757165177","-34,62208979954493"
"SANCHEZ DE LORIA 1081","","","","","-58,41210696488825","-34,62276022331239"
"SANCHEZ DE LORIA 1149","","","","","-58,412341109575564","-34,62351947713132"
"SANCHEZ DE LORIA 1281","","","","","-58,41221395688526","-34,62464369085198"
"SANTANDER 358","","","","","-58,42604610717325","-34,63389705739753"
"SANTANDER 426","","","","","-58,42702274477283","-34,63406553833931"
"SANTANDER 550","","","","","-58,428402114967454","-34,63429239992347"
"SANTANDER 644","","","","","-58,4295488352651","-34,63447876129216"
"SANTANDER 712","","","","","-58,43018492768889","-34,63458297203256"
"SANTANDER 820","","","","","-58,43156107802419","-34,634809133618894"
"SANTANDER 932","","","","","-58,43317404812587","-34,635069465587726"
"SANTANDER 1065","","","","","-58,43526845825102","-34,63528401096514"
"SANTANDER 1165","","","","","-58,43648409541969","-34,63550130196949"
"SANTANDER 1277","","","","","-58,43823065926102","-34,63584874260906"
"SANTANDER 1393","","","","","-58,439820879898036","-34,636168063124515"
"SANTANDER 1437","","","","","-58,440689571983974","-34,636345693333666"
"SANTANDER 1435","","","","","-58,4406643530849","-34,63634050332833"
"SANTANDER 1491","","","","","-58,44139773106463","-34,63649212346729"
"SANTANDER 1509","","","","","-58,44190349899082","-34,63659547359095"
"SANTANDER 1695","","","","","-58,44376320781965","-34,63697626402905"
"SANTANDER 1741","","","","","-58,44452681447726","-34,63713442416817"
"SANTANDER 1803","","","","","-58,445447924290015","-34,63732068443958"
"SANTANDER 1987","","","","","-58,44710466373986","-34,638805548678185"
"SANTANDER 2069","","","","","-58,447820758909565","-34,63944914750234"
"SANTANDER 2169","","","","","-58,44878161220121","-34,640308862594836"
"SANTANDER 2217","","","","","-58,44930740665696","-34,640777114487385"
"SANTANDER 2327","","","","","-58,45029893865504","-34,64163652973747"
"SANTANDER 2367","","","","","-58,45079553464319","-34,642062822444565"
"SANTANDER 2387","","","","","-58,451473671855865","-34,64264453249528"
"SANTANDER 2485","","","","","-58,45211615080549","-34,643193793111664"
"SANTANDER 2581","","","","","-58,45308970364004","-34,64404188853194"
"SANTANDER 3089","","","","","-58,45861946164712","-34,64803594451683"
"SANTANDER 3145","","","","","-58,45917920521547","-34,64842775832227"
"SANTANDER 3235","","","","","-58,46001413529889","-34,64908020752933"
"SANTANDER 3281","","","","","-58,46041310596738","-34,64942768155663"
"SANTANDER 3335","","","","","-58,4609220713236","-34,64986850399324"
"SARAZA 452","","","","","-58,42517375196132","-34,636963863106295"
"SARAZA 502","","","","","-58,42640774834359","-34,637182514163925"
"SARAZA 646","","","","","-58,42762243553375","-34,63740206510705"
"SARAZA 722","","","","","-58,42863576149176","-34,637583335937364"
"SARAZA 826","","","","","-58,42974871309602","-34,637785726774524"
"SARAZA 918","","","","","-58,43079895744476","-34,63797423762159"
"SARAZA 1016","","","","","-58,43211573023019","-34,63820751875444"
"SARAZA 1140","","","","","-58,43307820880411","-34,63832313083645"
"SARAZA 1250","","","","","-58,43518399783288","-34,638622854325135"
"SARAZA 1360","","","","","-58,436694401416","-34,63900022312112"
"SARAZA 1446","","","","","-58,43823585369909","-34,63937621210203"
"SARAZA 1550","","","","","-58,439719778425186","-34,639749840855494"
"SARAZA 1692","","","","","-58,44159726611148","-34,64018465014539"
"SARAZA 1732","","","","","-58,44216227098194","-34,64036533879408"
"SARAZA 1884","","","","","-58,44343114517462","-34,64068372775533"
"SARAZA 2070","","","","","-58,444832258671916","-34,641713871115726"
"SARAZA 2164","","","","","-58,44585823877288","-34,64263515511938"
"SARAZA 2264","","","","","-58,44668754842254","-34,64338199214017"
"SARAZA 2330","","","","","-58,447487999885404","-34,64404585091394"
"SARAZA 2416","","","","","-58,44865933257453","-34,64514472157659"
"SARAZA 2536","","","","","-58,44962023586231","-34,64600390667851"
"SARAZA 4375","","","","","-58,46947637127335","-34,662242603448895"
"SARAZA 4277","","","","","-58,46863648262574","-34,661421838064314"
"SARAZA 4257","","","","","-58,46839860434838","-34,66118788223792"
"SARAZA 4255","","","","","-58,46836447603019","-34,66115432283652"
"SARAZA 4203","","","","","-58,467738456879985","-34,66053863381985"
"SARAZA 4311","","","","","-58,469021643644915","-34,66180063130701"
"SARAZA 4323","","","","","-58,469103399615896","-34,66188103987258"
"SARAZA 4391","","","","","-58,46957310651823","-34,66233606179006"
"SARAZA 4395","","","","","-58,46959728533207","-34,66235909138299"
"SARAZA 4348","","","","","-58,46953257668537","-34,66254992670432"
"SARAZA 4346","","","","","-58,469543016169304","-34,66256041651608"
"SARAZA 4324","","","","","-58,46965787049141","-34,66267582444502"
"SARMIENTO 3467","","","","","-58,41444054715889","-34,60590724921573"
"SARMIENTO 3543","","","","","-58,4152794729117","-34,605750416898175"
"SARMIENTO 3555","","","","","-58,41554849190337","-34,60570379927796"
"SARMIENTO 3637","","","","","-58,41641514643208","-34,605554706919946"
"SARMIENTO 3653","","","","","-58,41650662268895","-34,605538847729356"
"SARMIENTO 3737","","","","","-58,417703013696354","-34,6053366681964"
"SARMIENTO 3843","","","","","-58,41897389145914","-34,60514912869476"
"SARMIENTO 3857","","","","","-58,419158113869","-34,60512446015923"
"SARMIENTO 3969","","","","","-58,42064291274806","-34,60491816213351"
"SARMIENTO 3969","","","","","-58,42064291274806","-34,60491816213351"
"SARMIENTO 4017","","","","","-58,42151979656724","-34,604808158935796"
"SARMIENTO 4073","","","","","-58,42229899441138","-34,60471122496199"
"SARMIENTO 4111","","","","","-58,42311064093451","-34,60460776129623"
"SARMIENTO 4153","","","","","-58,42360904036681","-34,60454576515091"
"SARMIENTO 4219","","","","","-58,424650857368455","-34,60441693319147"
"SARMIENTO 4333","","","","","-58,4264122444456","-34,60423078606431"
"SARMIENTO 4375","","","","","-58,42697674091922","-34,60419289969368"
"SARMIENTO 4425","","","","","-58,42770160040282","-34,60418705337818"
"SARMIENTO 4481","","","","","-58,428543925245854","-34,60413775862927"
"SARMIENTO 4547","","","","","-58,42956282297901","-34,60404189580775"
"SARMIENTO 4547","","","","","-58,42956282297901","-34,60404189580775"
"SARMIENTO 4625","","","","","-58,43083342991101","-34,60397257361498"
"SARMIENTO 4683","","","","","-58,43176631096034","-34,60392004938463"
"SAYOS 5511","","","","","-58,4729196956188","-34,67615121256971"
"SAYOS 5645","","","","","-58,4741524853534","-34,67729329253949"
"SAYOS 5745","","","","","-58,47504941163183","-34,678106738365976"
"SAYOS 5875","","","","","-58,47583880328329","-34,678804386309444"
"SAYOS 5995","","","","","-58,476654153776536","-34,67951062418453"
"SAYOS 6045","","","","","-58,47720856689759","-34,679992935892145"
"SAYOS 6095","","","","","-58,47772260196386","-34,680441788165595"
"SAYOS 5202","","","","","-58,470052184281315","-34,67370378438143"
"SAYOS 5112","","","","","-58,46934144885344","-34,673068765394056"
"SAYOS 5294","","","","","-58,47062819628745","-34,67421491553668"
"SAYOS 4975","","","","","-58,468238083239804","-34,671983594760995"
"SEGUI, F. J., ALTE. 1191","","","","","-58,45778044707798","-34,61189028528381"
"SEGUI, F. J., ALTE. 1289","","","","","-58,458465064962624","-34,61095179005098"
"SEGUI, F. J., ALTE. 1387","","","","","-58,45897320864806","-34,61024133874986"
"SEGUI, F. J., ALTE. 1447","","","","","-58,45971403490818","-34,60919935615196"
"SEGUI, F. J., ALTE. 1581","","","","","-58,46058301738797","-34,60793182932608"
"SEGUI, F. J., ALTE. 1659","","","","","-58,46117109899009","-34,607042622492095"
"SEGUI, F. J., ALTE. 355","","","","","-58,453684234419605","-34,62098243776287"
"SEGUI, F. J., ALTE. 475","","","","","-58,45436659621364","-34,619512784643554"
"SEGUI, F. J., ALTE. 575","","","","","-58,45492570107787","-34,61833904416647"
"SEGUI, F. J., ALTE. 625","","","","","-58,45520534402319","-34,617680270568194"
"SEGUI, F. J., ALTE. 749","","","","","-58,45580986805551","-34,61635595374716"
"SEGUI, F. J., ALTE. 823","","","","","-58,45599420319508","-34,615950963890704"
"SEGUI, F. J., ALTE. 863","","","","","-58,45599120327411","-34,615957563725416"
"SEGUI, F. J., ALTE. 991","","","","","-58,45694729654104","-34,614069021499"
"SENILLOSA 971","","","","","-58,42798438636495","-34,62819128713985"
"SENILLOSA 1019","","","","","-58,42784971782853","-34,62877889306825"
"SENILLOSA 1195","","","","","-58,42749070090093","-34,630460982914826"
"SENILLOSA 1215","","","","","-58,42739630173916","-34,63089903245324"
"SENILLOSA 1333","","","","","-58,42717874375793","-34,63189645861911"
"SENILLOSA 1453","","","","","-58,42681952881762","-34,633302714756965"
"SENILLOSA 1563","","","","","-58,42647686376859","-34,63462684284913"
"SENILLOSA 1621","","","","","-58,42628230649105","-34,6353909944502"
"SENILLOSA 1729","","","","","-58,42602665001731","-34,63640225010968"
"SENILLOSA 1829","","","","","-58,42571501443919","-34,637617720831265"
"SENILLOSA 1995","","","","","-58,42528776058487","-34,639272530953384"
"SENILLOSA 2035","","","","","-58,42514179296519","-34,63979876822203"
"SENILLOSA 91","","","","","-58,42975400232965","-34,61695654217822"
"SENILLOSA 661","","","","","-58,42877856817357","-34,624664651518316"
"SENILLOSA 11","","","","","-58,43021774106581","-34,61580064082159"
"SENILLOSA 59","","","","","-58,429946457654964","-34,616476844065346"
"SENILLOSA 93","","","","","-58,42972449304631","-34,61703011035518"
"SENILLOSA 171","","","","","-58,430100869552945","-34,61809302795019"
"SENILLOSA 171","","","","","-58,430100869552945","-34,61809302795019"
"SENILLOSA 211","","","","","-58,429957510588345","-34,61879147131226"
"SENILLOSA 275","","","","","-58,4298447814048","-34,61934036823614"
"SENILLOSA 365","","","","","-58,4296168526521","-34,62050643051332"
"SENILLOSA 363","","","","","-58,4296318625508","-34,62043231227807"
"SENILLOSA 425","","","","","-58,42946806375007","-34,621228053318426"
"SENILLOSA 461","","","","","-58,429358714486504","-34,621768220456914"
"SENILLOSA 505","","","","","-58,429227034591065","-34,62252774248032"
"SENILLOSA 577","","","","","-58,42903666621609","-34,6234203011797"
"SENILLOSA 605","","","","","-58,42893657698049","-34,62390211969409"
"SENILLOSA 691","","","","","-58,428704808702776","-34,62502447294535"
"SENILLOSA 714","","","","","-58,42845819505062","-34,625589308846195"
"SENILLOSA 833","","","","","-58,4284127417215","-34,62632055193517"
"SOMELLERA 1529","","","","","-58,433219418094254","-34,64316194104308"
"SOMELLERA 1675","","","","","-58,43534234506013","-34,64364719037951"
"SOMELLERA 1845","","","","","-58,43786700445681","-34,64421912971028"
"SOMELLERA 1881","","","","","-58,43839975111462","-34,64434021956028"
"SOMELLERA 1911","","","","","-58,43889676934423","-34,64445229944076"
"SOMELLERA 5810","","","","","-58,477339542339735","-34,67709031288951"
"SOMELLERA 5804","","","","","-58,47729853431545","-34,67705634346382"
"SOMELLERA 5692","","","","","-58,476287473006025","-34,67622168755781"
"SOMELLERA 5692","","","","","-58,476287473006025","-34,67622168755781"
"SOMELLERA 5662","","","","","-58,475998467108084","-34,6759575821699"
"SOMELLERA 5604","","","","","-58,475608626130345","-34,675601308391656"
"SOMELLERA 5586","","","","","-58,475399976696956","-34,67535722294225"
"SOMELLERA 5444","","","","","-58,47396307666395","-34,67406403541786"
"SOMELLERA 5390","","","","","-58,47324922165326","-34,67338964731354"
"SOMELLERA 5312","","","","","-58,472799363693944","-34,6729658447829"
"SOMELLERA 5136","","","","","-58,47141838134193","-34,67166640767677"
"SOMELLERA 5038","","","","","-58,47063168986787","-34,67092746068891"
"SOMELLERA 4892","","","","","-58,4695176744154","-34,66988198909372"
"SOMELLERA 5950","","","","","-58,478290955643985","-34,677997066853465"
"SOMELLERA 5909","","","","","-58,47810735526863","-34,67773718188879"
"CRUZ, JUANA INES DE LA, SOR 1360","","","","","-58,459765962262736","-34,610653983235075"
"CRUZ, JUANA INES DE LA, SOR 1456","","","","","-58,46045659088195","-34,60957828115998"
"CRUZ, JUANA INES DE LA, SOR 1542","","","","","-58,46107084148812","-34,608674134796594"
"CRUZ, JUANA INES DE LA, SOR 1660","","","","","-58,461881075940575","-34,607476876079396"
"SUAREZ, JOSE LEON 5140","","","","","-58,47824712751425","-34,68906454359931"
"SUAREZ, JOSE LEON 5072","","","","","-58,479124215002884","-34,68844148217306"
"SUAREZ, JOSE LEON 4920","","","","","-58,480802923333954","-34,68717226947588"
"SUAREZ, JOSE LEON 4844","","","","","-58,48184623501265","-34,68638285267298"
"SUAREZ, JOSE LEON 4786","","","","","-58,48260391717749","-34,68581035950085"
"TANDIL 2538","","","","","-58,4621738348537","-34,63510355725305"
"TANDIL 2650","","","","","-58,46367895691383","-34,63572405049324"
"TANDIL 2722","","","","","-58,46467303287394","-34,636018278667436"
"TANDIL 2840","","","","","-58,46625438281345","-34,63648667575594"
"TANDIL 2932","","","","","-58,46753824592134","-34,636868503357654"
"TANDIL 3050","","","","","-58,46911675599663","-34,637334530488275"
"TANDIL 3138","","","","","-58,470205697749","-34,6376573384794"
"TARIJA 3358","","","","","-58,41264946926145","-34,6287274797746"
"TARIJA 3408","","","","","-58,413435705548395","-34,628804631862884"
"TARIJA 3580","","","","","-58,41553878568228","-34,62896750844293"
"TARIJA 3634","","","","","-58,416349141045764","-34,629031600948494"
"TARIJA 3736","","","","","-58,41730858003387","-34,62910793390509"
"TARIJA 3862","","","","","-58,41889532199251","-34,62926418811066"
"TARIJA 3956","","","","","-58,42022981466224","-34,629410351311854"
"TARIJA 4056","","","","","-58,421539547952314","-34,629615633043166"
"TARIJA 4154","","","","","-58,42274535544448","-34,62984614369012"
"TARIJA 4254","","","","","-58,42407103761381","-34,63011388407543"
"TARIJA 4332","","","","","-58,4252515961147","-34,63035218442221"
"TEJEDOR 82","","","","","-58,42727393629097","-34,629590131729486"
"TEJEDOR 162","","","","","-58,4284545153937","-34,62974452399334"
"TEJEDOR 220","","","","","-58,42939289488734","-34,629874325631526"
"TEJEDOR 350","","","","","-58,43093952812507","-34,63008824833282"
"TEJEDOR 408","","","","","-58,431891627234286","-34,630191000656744"
"TEJEDOR 646","","","","","-58,434393118674414","-34,63061778318517"
"TEJEDOR 706","","","","","-58,43529411975345","-34,63074632467132"
"TEJEDOR 818","","","","","-58,436989696530446","-34,630985207537876"
"TEJEDOR 918","","","","","-58,43817971484786","-34,63119351862258"
"TEJEDOR 930","","","","","-58,43859058598216","-34,631407665750984"
"TEJEDOR 932","","","","","-58,4387390991612","-34,63148531470747"
"TEJEDOR 1040","","","","","-58,44000413136709","-34,63210396679521"
"TEJEDOR 1078","","","","","-58,44045959011754","-34,63238813254453"
"TEJEDOR 1080","","","","","-58,44057006504337","-34,63244591176795"
"TERRADA 319","","","","","-58,469384973340375","-34,627802629346256"
"TERRADA 465","","","","","-58,47001395707986","-34,62637776495309"
"TERRADA 511","","","","","-58,47032254903902","-34,625687492221225"
"TERRADA 511","","","","","-58,47032254903902","-34,625687492221225"
"TERRADA 669","","","","","-58,47108057869421","-34,62407433275639"
"TERRADA 733","","","","","-58,47131697333988","-34,62343375853408"
"TERRADA 855","","","","","-58,4718572593372","-34,62221488899974"
"TERRADA 961","","","","","-58,47229933789412","-34,62121562397117"
"TERRADA 1039","","","","","-58,47263599932803","-34,62043406345683"
"TERRADA 65","","","","","-58,468599553597315","-34,629588604727616"
"TERRADA 93","","","","","-58,46874074992756","-34,62927143266008"
"TERRERO 243","","","","","-58,45703850356437","-34,6236841926032"
"TERRERO 485","","","","","-58,45885873562006","-34,621069601201384"
"TERRERO 395","","","","","-58,45813361865462","-34,62211782372294"
"TERRERO 581","","","","","-58,45955599354966","-34,620050727872474"
"TERRERO 687","","","","","-58,46010884944875","-34,61877034979835"
"TERRERO 783","","","","","-58,46043244220246","-34,61788091167827"
"TERRERO 867","","","","","-58,46079235330237","-34,61700854334666"
"TERRERO 983","","","","","-58,46132372917103","-34,61585843219237"
"TERRERO 1015","","","","","-58,46156103284479","-34,61534697502467"
"TERRERO 69","","","","","-58,455789453261715","-34,625487615316004"
"THOMPSON 826","","","","","-58,43843831848666","-34,629168316114715"
"THOMPSON 440","","","","","-58,439334531312944","-34,62351169960032"
"THOMPSON 490","","","","","-58,43922712795048","-34,62461074399448"
"THOMPSON 576","","","","","-58,43912664449435","-34,625682159052054"
"THOMPSON 610","","","","","-58,439019383210535","-34,626490830071496"
"THOMPSON 688","","","","","-58,43885144476364","-34,62726075167692"
"THOMPSON 746","","","","","-58,438684296318364","-34,628025803396866"
"THORNE 1396","","","","","-58,44548523218676","-34,638785341185304"
"THORNE 583","","","","","-58,45028249521423","-34,631087500465604"
"THORNE 651","","","","","-58,449950084255384","-34,6317797130339"
"THORNE 1044","","","","","-58,44825423612857","-34,63590278059159"
"THORNE 1132","","","","","-58,4477683312993","-34,63664295130829"
"THORNE 1220","","","","","-58,44708460370804","-34,63753687754276"
"THORNE 1280","","","","","-58,446516834393016","-34,63799042439987"
"THORNE 399","","","","","-58,451164831572534","-34,629200607863574"
"THORNE 445","","","","","-58,45085814984184","-34,629849211554614"
"TIMBUES 2061","","","","","-58,42198218676804","-34,6383314562376"
"TORRES Y TENORIO, PRES. 2065","","","","","-58,44064174641162","-34,64435875014407"
"TORRES Y TENORIO, PRES. 2105","","","","","-58,440207571399874","-34,64482140744727"
"TORRES Y TENORIO, PRES. 2265","","","","","-58,438207522722834","-34,64663599618881"
"TORRES Y TENORIO, PRES. 2169","","","","","-58,43934815175114","-34,64564226448253"
"TREINTA Y TRES ORIENTALES 1889","","","","","-58,42096631926807","-34,63559203380471"
"TREINTA Y TRES ORIENTALES 1911","","","","","-58,420844210928756","-34,636078562098554"
"TREINTA Y TRES ORIENTALES 2055","","","","","-58,42056010642846","-34,63698249006843"
"TREINTA Y TRES ORIENTALES 2157","","","","","-58,42017081551837","-34,63800445482714"
"TREINTA Y TRES ORIENTALES 2289","","","","","-58,41967012730024","-34,63930622265011"
"TREINTA Y TRES ORIENTALES 1023","","","","","-58,42281566418614","-34,62681920312253"
"TREINTA Y TRES ORIENTALES 1093","","","","","-58,42262598664758","-34,62759148456702"
"TREINTA Y TRES ORIENTALES 1119","","","","","-58,422526817803764","-34,628013484449426"
"TREINTA Y TRES ORIENTALES 1275","","","","","-58,422198911254554","-34,62946073980947"
"TREINTA Y TRES ORIENTALES 1333","","","","","-58,422051242746505","-34,63012114401176"
"TREINTA Y TRES ORIENTALES 1427","","","","","-58,421805144834806","-34,63127724641621"
"TREINTA Y TRES ORIENTALES 1625","","","","","-58,421524735500306","-34,63283349951672"
"TREINTA Y TRES ORIENTALES 1757","","","","","-58,42132387596088","-34,63395048303322"
"TREINTA Y TRES ORIENTALES 33","","","","","-58,42489437114875","-34,61362097445771"
"TREINTA Y TRES ORIENTALES 75","","","","","-58,42472718305954","-34,6143379072838"
"TREINTA Y TRES ORIENTALES 127","","","","","-58,42457139329031","-34,61522217634783"
"TREINTA Y TRES ORIENTALES 249","","","","","-58,42450697665712","-34,6165265062755"
"TREINTA Y TRES ORIENTALES 345","","","","","-58,42446362268334","-34,61733588759731"
"TREINTA Y TRES ORIENTALES 405","","","","","-58,42442393861144","-34,61813733911748"
"TREINTA Y TRES ORIENTALES 587","","","","","-58,424229392550224","-34,62012714276387"
"TREINTA Y TRES ORIENTALES 639","","","","","-58,424156220294755","-34,62087212540658"
"TREINTA Y TRES ORIENTALES 719","","","","","-58,42372165188157","-34,62181202183036"
"TREINTA Y TRES ORIENTALES 793","","","","","-58,42355354072459","-34,62296217476096"
"TREINTA Y TRES ORIENTALES 849","","","","","-58,42340576982477","-34,62395680133932"
"TREINTA Y TRES ORIENTALES 953","","","","","-58,423096270812124","-34,625639401423605"
"TRES ARROYOS 1055","","","","","-58,45503287384446","-34,60619283171229"
"TRES ARROYOS 1187","","","","","-58,456411060795595","-34,60688221276236"
"TRES ARROYOS 1215","","","","","-58,4568655701184","-34,60709345017832"
"TRES ARROYOS 1349","","","","","-58,45839569044708","-34,60781295128896"
"TRES ARROYOS 1441","","","","","-58,4594218737328","-34,608293845365225"
"TRES ARROYOS 1525","","","","","-58,46041462837125","-34,6087825191002"
"TRES ARROYOS 1659","","","","","-58,46125253960956","-34,6092610323062"
"TROILO, ANIBAL 927","","","","","-58,432030082796544","-34,60350770008014"
"TROILO, ANIBAL 941","","","","","-58,43199928573411","-34,6032790151438"
"TROILO, ANIBAL 989","","","","","-58,43189424575234","-34,60249914241174"
"TROILO, ANIBAL 941","","","","","-58,43199928573411","-34,6032790151438"
"RECUERO, CASIMIRO, TTE. CNEL. 1885","","","","","-58,45061980559466","-34,63600966977309"
"RECUERO, CASIMIRO, TTE. CNEL. 2375","","","","","-58,45568288506197","-34,63837312070312"
"MEMBRILLAR 948","","","","","-58,45562582785097","-34,63831994163664"
"RECUERO, CASIMIRO, TTE. CNEL. 2469","","","","","-58,45651184331935","-34,63931550326473"
"RECUERO, CASIMIRO, TTE. CNEL. 2541","","","","","-58,457105053821806","-34,63993783197377"
"RECUERO, CASIMIRO, TTE. CNEL. 2829","","","","","-58,458960964961335","-34,64140857752208"
"RECUERO, CASIMIRO, TTE. CNEL. 2913","","","","","-58,45936186602267","-34,64169060305471"
"RECUERO, CASIMIRO, TTE. CNEL. 3292","","","","","-58,46325798955031","-34,644766171998086"
"RECUERO, CASIMIRO, TTE. CNEL. 2605","","","","","-58,457721223549164","-34,64053324141018"
"LEVALLE, NICOLAS, TTE.GRAL. 1740","","","","","-58,46363930933362","-34,649504255680675"
"TUCUMAN 3325","","","","","-58,41265868373021","-34,60011528258005"
"TUCUMAN 3461","","","","","-58,414465090680046","-34,59968160130681"
"TUCUMAN 3581","","","","","-58,415700471116224","-34,599330035367984"
"TUCUMAN 3639","","","","","-58,416722640058694","-34,59904590684856"
"TUCUMAN 3719","","","","","-58,417817616100116","-34,598738359219745"
"TUCUMAN 3701","","","","","-58,41771571019298","-34,59876672807417"
"TUCUMAN 3891","","","","","-58,42000765791696","-34,59816014312281"
"UNANUE 6115","","","","","-58,476034119826984","-34,68229477747841"
"UNANUE 6285","","","","","-58,477183543840496","-34,68333030947043"
"UNANUE 6321","","","","","-58,47762752222235","-34,683729222539185"
"UNANUE 6403","","","","","-58,47821959337519","-34,68426365323976"
"UNANUE 6585","","","","","-58,47946775255528","-34,685390993619556"
"UNANUE 6603","","","","","-58,47974272915717","-34,6856391993006"
"UNANUE 6783","","","","","-58,48100836747245","-34,68678379937195"
"UNANUE 6879","","","","","-58,48175216122136","-34,687456337663036"
"UNANUE 6963","","","","","-58,48225262685095","-34,687905849853436"
"UNANUE 5501","","","","","-58,470514485122905","-34,677811412767944"
"UNANUE 5689","","","","","-58,472170004272684","-34,6793337661248"
"UNANUE 5785","","","","","-58,472999153939035","-34,68007397328943"
"UNANUE 5855","","","","","-58,47350267952171","-34,68051283573826"
"UNANUE 5999","","","","","-58,47438402680585","-34,681277712596184"
"UNANUE 6097","","","","","-58,47545812470403","-34,6822157764449"
"VIRASORO, VALENTIN 751","","","","","-58,441463551674","-34,61095656646621"
